ID,REG,DATE,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CASES
1732,jak-ut,06-04-2024,27.2,32.2,29.3,84.0,-,4,3.0,290.0,1.0,C ,39.0
1733,jak-ut,06-05-2021,26.3,32.4,27.9,88.0,11.5,4.5,6.0,220.0,2.0,C ,7.0
1734,jak-ut,06-05-2022,26.6,33.8,29.9,79.0,-,7.3,6.0,60.0,2.0,C ,19.0
1735,jak-ut,06-05-2023,26,32.4,28.9,81.0,70.5,8.2,3.0,20.0,1.0,C ,13.0
1736,jak-ut,06-05-2024,28,33.6,30.8,75.0,-,7.4,5.0,30.0,1.0,C ,49.0
1737,jak-ut,06-06-2021,27.8,32.5,29.9,78.0,0,7.8,7.0,200.0,2.0,C ,9.0
1738,jak-ut,06-06-2022,26.6,30.6,28.3,82.0,8888,6.9,4.0,50.0,2.0,NE,19.0
1739,jak-ut,06-06-2023,27.2,31.2,28.2,82.0,3,7.7,4.0,70.0,1.0,C ,10.0
1740,jak-ut,06-06-2024,27.4,34.2,30.5,76.0,0,7.9,4.0,30.0,2.0,NE,27.0
1741,jak-ut,06-07-2021,26.9,32.6,28.8,74.0,0,5.8,17.0,100.0,2.0,C ,3.0
1742,jak-ut,06-07-2022,25.2,28.6,26.4,90,9.9,9,2.0,280.0,1.0,C ,19.0
1743,jak-ut,06-07-2023,27.2,29.8,27.9,84.0,0,8.2,3.0,50.0,1.0,C ,6.0
1744,jak-ut,06-07-2024,24.6,28.4,25,92,25,3.7,4.0,130.0,1.0,C ,13.0
1745,jak-ut,06-08-2021,25.7,33.5,28.8,70.0,5,4.1,5.0,110.0,3.0,E ,3.0
1746,jak-ut,06-08-2022,26,31.8,28.5,78.0,-,6.7,5.0,20.0,2.0,N ,11.0
1747,jak-ut,06-08-2023,26.6,32.4,28.9,76.0,0,9.0,5.0,260.0,1.0,C ,4.0
1748,jak-ut,06-08-2024,26.6,34.2,29.3,74.0,0.0,5.4,5.0,40.0,2.0,E,10.0
1749,jak-ut,06-09-2021,27.7,32.8,29.6,73.0,0,5.2,6.0,70.0,3.0,E ,1.0
1750,jak-ut,06-09-2022,27.8,33.6,29.8,77.0,0,7.4,5.0,90.0,2.0,E ,10.0
1751,jak-ut,06-09-2023,25.6,33.2,28.9,73.0,0,9.3,5.0,40.0,2.0,C ,6.0
1752,jak-ut,06-09-2024,28.2,34.2,30.5,73.0,0.0,8.0,5.0,40.0,3.0,E,6.0
1753,jak-ut,06-10-2021,26.7,31.8,29.8,71,0.0,8.2,4.0,50.0,2.0,NE,3.0
1754,jak-ut,06-10-2022,-,31.8,28.3,79.0,0.5,1.0,7.0,50.0,2.0,C ,9.0
1755,jak-ut,06-10-2023,27.8,33.0,30.1,76.0,-,9.6,5.0,30.0,1.0,C ,3.0
1756,jak-ut,06-10-2024,27.6,33.4,30.0,77.0,0.0,8.0,6.0,50.0,2.0,C,5.0
1757,jak-ut,06-11-2021,25.8,33.0,29.3,76.0,1.7,2.5,3.0,230.0,2.0,S ,4.0
1758,jak-ut,06-11-2022,26,31.2,27.9,83.0,0,8.1,3.0,70.0,1.0,C ,2.0
1759,jak-ut,06-11-2023,26.4,33.2,30.3,79.0,0.2,3.4,5.0,60.0,2.0,C ,4.0
1760,jak-ut,06-11-2024,26.6,33.2,29.5,75.0,2.8,7.5,5.0,70.0,2.0,NE,7.0
1761,jak-ut,06-12-2021,24,32.8,26.9,84.0,8.0,0,7.0,270.0,2.0,C ,5.0
1762,jak-ut,06-12-2022,27.0,31.4,28.5,85.0,0,4.2,5.0,20.0,1.0,C ,2.0
1763,jak-ut,06-12-2023,26.0,33.5,29.7,81.0,0,7.3,5.0,300.0,2.0,C ,4.0
1764,jak-ut,06-12-2024,25.2,29.8,27.2,86.0,63.4,2.2,4.0,270.0,1.0,C,8.0
1765,jak-ut,07-01-2021,23.9,29.6,27.3,84.0,32,2.5,5.0,300.0,2.0,NW,2.0
1766,jak-ut,07-01-2022,26.1,34.8,28.7,78.0,0.5,4,6.0,270.0,2.0,W ,17.0
1767,jak-ut,07-01-2023,27.2,33.4,29.2,77.0,1.5,6.4,7.0,270.0,3.0,W ,7.0
1768,jak-ut,07-01-2024,26.6,32.0,28.5,81.0,8888,4.6,4.0,290.0,1.0,C ,6.0
1769,jak-ut,07-02-2021,25.0,30.4,28.4,81.0,20,8.3,7.0,330.0,4.0,NW,0.0
1770,jak-ut,07-02-2022,25.4,31.0,28.3,82.0,16.5,3.3,6.0,340.0,2.0,NW,9.0
1771,jak-ut,07-02-2023,26.8,30.2,28.1,80.0,0.0,5.6,4.0,270.0,2.0,NW,8.0
1772,jak-ut,07-02-2024,25,32.1,28.7,83.0,7.5,-,5.0,310.0,2.0,C ,6.0
1773,jak-ut,07-03-2021,25,30.8,27.7,83.0,5,3.3,4.0,330.0,1.0,C ,3.0
1774,jak-ut,07-03-2022,26.6,33,29.1,71.0,0,7.3,6.0,300.0,2.0,W ,24.0
1775,jak-ut,07-03-2023,25.8,31.2,28.1,81.0,-,7.4,5.0,340.0,2.0,C ,5.0
1776,jak-ut,07-03-2024,27.4,32.5,29.5,79.0,0,8.3,6.0,310.0,4.0,W ,21.0
1777,jak-ut,07-04-2021,25.6,30.8,28.1,84.0,1.6,4.7,9.0,280.0,3.0,W ,3.0
1778,jak-ut,07-04-2022,25.4,33.2,28.8,79.0,0,8.6,4.0,300.0,1.0,C ,16.0
1779,jak-ut,07-04-2023,26.8,33,29.2,74,0,4.8,4,10,2,C ,15.0
1780,jak-ut,07-04-2024,27,33.4,30.3,79.0,2.9,0,4.0,50.0,1.0,C ,27.0
1781,jak-ut,07-05-2021,25.9,32.3,29.0,82.0,11,4.9,6.0,80.0,2.0,NE,2.0
1782,jak-ut,07-05-2022,27.8,33.3,30.0,80.0,-,8.9,3.0,50.0,2.0,SW,18.0
1783,jak-ut,07-05-2023,26.6,32.6,28.7,82.0,-,3.7,3.0,60.0,1.0,C ,8.0
1784,jak-ut,07-05-2024,28.4,34.4,31.0,74.0,-,3.9,5.0,30.0,2.0,C ,47.0
1785,jak-ut,07-06-2021,25,32.0,28.3,78.0,44.8,5.2,5.0,20.0,1.0,C ,7.0
1786,jak-ut,07-06-2022,26,32.0,28.5,77.0,-,0,6.0,110.0,3.0,SE,36.0
1787,jak-ut,07-06-2023,26.6,34.4,30.5,74.0,8888,0.7,6.0,140.0,3.0,SE,7.0
1788,jak-ut,07-06-2024,28,33.2,30.1,77.0,0,8.9,4.0,40.0,2.0,NE,24.0
1789,jak-ut,07-07-2021,26.6,32.6,28.8,68.0,0,4.9,3.0,50.0,2.0,E ,4.0
1790,jak-ut,07-07-2022,25.8,32.0,28.6,82,33,1.7,4.0,50.0,1.0,C ,19.0
1791,jak-ut,07-07-2023,26.2,30.2,27.3,88.0,5.5,0.1,6.0,10.0,1.0,C ,4.0
1792,jak-ut,07-07-2024,23.4,30.6,27.6,85,40.9,0.2,5.0,50.0,1.0,C ,11.0
1793,jak-ut,07-08-2021,25.7,32.8,29.3,72.0,0,6.4,6.0,60.0,4.0,E ,2.0
1795,jak-ut,07-08-2022,26.3,31.8,28.7,79.0,-,8.7,6.0,20.0,2.0,C ,7.0
1796,jak-ut,07-08-2023,26.8,32.8,29.3,77.0,0,8.5,5.0,40.0,2.0,SE,6.0
1797,jak-ut,07-08-2024,26.4,32.6,29.2,75.0,0.0,8.0,4.0,60.0,2.0,NE,12.0
1798,jak-ut,07-09-2021,27.3,32.1,29.0,76.0,0,5.0,4.0,70.0,2.0,C ,7.0
1799,jak-ut,07-09-2022,26.4,31.2,28.6,83.0,0,9.2,4.0,60.0,1.0,C ,16.0
1800,jak-ut,07-09-2023,26.2,32.0,28.8,73.0,0,9.2,5.0,10.0,2.0,N ,6.0
1801,jak-ut,07-09-2024,27.4,35.4,30.8,71.0,0.0,8.0,6.0,80.0,3.0,E,10.0
1802,jak-ut,07-10-2021,26.4,32.6,29.5,65,2.3,7,5.0,20.0,2.0,N ,7.0
1803,jak-ut,07-10-2022,25,31.0,27.0,88.0,13.7,8.2,8.0,310.0,3.0,W ,7.0
1804,jak-ut,07-10-2023,27.8,33.6,30.1,78.0,-,8.9,4.0,30.0,2.0,NE,2.0
1805,jak-ut,07-10-2024,27.8,36.8,31.2,70.0,0.0,8.0,7.0,90.0,2.0,E,6.0
1806,jak-ut,07-11-2021,27.0,33.0,28.3,81.0,0.0,10.6,4.0,250.0,2.0,W ,6.0
1807,jak-ut,07-11-2022,25.2,31.0,27.8,85.0,5.2,0.2,4.0,350.0,1.0,C ,8.0
1808,jak-ut,07-11-2023,27.8,33.6,30.6,79.0,0,7.9,5.0,340.0,2.0,N ,2.0
1809,jak-ut,07-11-2024,27.0,33.5,30.0,77.0,0.0,6.4,4.0,200.0,1.0,C,7.0
1810,jak-ut,07-12-2021,24.2,29,27.1,86.0,67.5,3.6,6.0,300.0,2.0,C ,7.0
1811,jak-ut,07-12-2022,26.0,31.8,28.2,83.0,-,2.4,3.0,250.0,1.0,C ,7.0
1812,jak-ut,07-12-2023,27.4,31.8,29.4,82.0,0,7.4,5.0,140.0,2.0,C ,1.0
1813,jak-ut,07-12-2024,25.6,31.6,28.1,85.0,8888.0,0.0,3.0,210.0,1.0,C,4.0
1814,jak-ut,08-01-2021,25.6,29,27.3,86.0,2.8,0.4,6.0,300.0,2.0,W ,0.0
1815,jak-ut,08-01-2022,26.2,32.6,29.1,74.0,7.0,9.3,4.0,330.0,3.0,NW,8.0
1816,jak-ut,08-01-2023,26.4,31.2,27.5,82.0,0,9.2,7.0,250.0,4.0,W ,3.0
1817,jak-ut,08-01-2024,26.4,30.8,28.7,80.0,0,5.6,5.0,340.0,1.0,C ,7.0
1818,jak-ut,08-02-2021,26.0,30.8,28.5,83.0,11.9,4.3,6.0,300.0,2.0,NW,2.0
1819,jak-ut,08-02-2022,26.2,28.4,26.7,89.0,1.6,6.8,6.0,300.0,2.0,C ,7.0
1820,jak-ut,08-02-2023,24.6,31.0,27.5,87.0,30.8,0.9,5.0,280.0,2.0,W ,11.0
1821,jak-ut,08-02-2024,25.8,32,29.5,80.0,-,6.2,4.0,300.0,2.0,C ,5.0
1822,jak-ut,08-03-2021,25.4,31.0,27.0,82.0,5.6,2.1,8.0,310.0,3.0,W ,4.0
1823,jak-ut,08-03-2022,26.2,31.8,27.7,82.0,0,-,4.0,280.0,2.0,C ,15.0
1824,jak-ut,08-03-2023,-,29.2,26.8,90.0,40,9.1,6.0,320.0,2.0,C ,13.0
1825,jak-ut,08-03-2024,26.2,32.6,29.3,79.0,0,6.3,8.0,270.0,4.0,W ,32.0
1826,jak-ut,08-04-2021,25.4,32.5,28.8,84.0,1.5,0.6,5.0,350.0,3.0,W ,4.0
1827,jak-ut,08-04-2022,26.2,33.7,28,77.0,3,7.6,5.0,300.0,1.0,C ,26.0
1828,jak-ut,08-04-2023,27.0,32.6,30.2,72,0,8.1,5,330,1,C ,16.0
1829,jak-ut,08-04-2024,27.8,33.4,30.3,76.0,0,6.8,5.0,150.0,2.0,SW,41.0
1830,jak-ut,08-05-2021,-,33.0,29.2,85.0,14,9.0,4.0,110.0,2.0,NE,7.0
1831,jak-ut,08-05-2022,27.8,33.2,29.9,78.0,-,6.9,3.0,280.0,1.0,W ,19.0
1832,jak-ut,08-05-2023,26.8,32.7,29.2,76.0,8888,5.0,4.0,50.0,1.0,C ,20.0
1833,jak-ut,08-05-2024,28.6,33.8,30.6,75.0,0,8.3,6.0,10.0,2.0,C ,47.0
1834,jak-ut,08-06-2021,26,32.8,29.5,78.0,0,9,6.0,340.0,2.0,NE,5.0
1835,jak-ut,08-06-2022,26,30.1,27.5,87.0,9.8,6.7,5.0,40.0,1.0,C ,27.0
1836,jak-ut,08-06-2023,26.5,34.4,30.0,74.0,-,7.9,7.0,60.0,3.0,E ,11.0
1837,jak-ut,08-06-2024,27.5,33.6,30.5,76.0,0,9.0,5.0,50.0,3.0,SE,28.0
1838,jak-ut,08-07-2021,26,33.1,28.7,71.0,0,2.8,5.0,50.0,2.0,E ,2.0
1839,jak-ut,08-07-2022,26.4,32.8,29.2,77,0,8.5,5.0,340.0,2.0,C ,20.0
1840,jak-ut,08-07-2023,25.8,32.1,28.2,81.0,4.3,1.7,7.0,10.0,2.0,N ,3.0
1841,jak-ut,08-07-2024,-,33.0,-,-,-,-,5.0,30.0,2.0,C,16.0
1842,jak-ut,08-08-2021,26.8,33,29.1,77.0,-,10.3,6.0,40.0,3.0,SE,2.0
1844,jak-ut,08-08-2022,26,32.8,28.7,75.0,0,8.5,3.0,220.0,2.0,C ,20.0
1845,jak-ut,08-08-2023,26.8,32.9,29.0,81.0,0,8.9,7.0,90.0,3.0,E ,3.0
1846,jak-ut,08-08-2024,27.2,33.8,29.5,75.0,0.0,5.5,4.0,100.0,2.0,E,15.0
1847,jak-ut,08-09-2021,26.1,32.2,28.8,76.0,0.3,5.5,5.0,350.0,2.0,C ,4.0
1848,jak-ut,08-09-2022,26,27.8,26.7,89.0,25.7,5.3,3.0,310.0,1.0,C ,16.0
1849,jak-ut,08-09-2023,26.9,33.1,29.1,77.0,0,9.3,7.0,10.0,3.0,N ,2.0
1850,jak-ut,08-09-2024,27.8,34.4,30.4,72.0,0.0,8.0,6.0,100.0,3.0,E,5.0
1851,jak-ut,08-10-2021,26.6,32.3,29,72,0.0,8.2,4.0,60.0,2.0,NE,2.0
1852,jak-ut,08-10-2022,24.8,33.2,28.2,80.0,1.2,1.9,5.0,280.0,1.0,C ,4.0
1853,jak-ut,08-10-2023,28,33.4,30.0,75.0,-,8.9,7.0,70.0,3.0,E ,5.0
1854,jak-ut,08-10-2024,28.2,34.0,30.6,73.0,0.0,8.0,6.0,90.0,3.0,E,4.0
1855,jak-ut,08-11-2021,25.2,32.0,28.1,81.0,0.5,3.6,5.0,70.0,2.0,NE,9.0
1856,jak-ut,08-11-2022,26,30.4,28.0,83.0,-,-,3.0,80.0,1.0,C ,6.0
1857,jak-ut,08-11-2023,28.3,33.4,30.8,78.0,0,8.5,5.0,300.0,2.0,C ,3.0
1858,jak-ut,08-11-2024,27.0,33.8,30.3,72.0,0.0,5.4,4.0,210.0,2.0,C,6.0
1859,jak-ut,08-12-2021,24.2,31.6,28.4,82.0,1.0,0,9.0,280.0,2.0,NW,6.0
1860,jak-ut,08-12-2022,26.6,32.0,28.2,81.0,8888,0.2,5.0,310.0,2.0,C ,10.0
1861,jak-ut,08-12-2023,26.8,33.4,29.8,81.0,0,1.5,4.0,120.0,2.0,C ,4.0
1862,jak-ut,08-12-2024,25.6,31.6,28.3,86.0,19.0,3.1,4.0,300.0,1.0,C,3.0
1863,jak-ut,09-01-2021,26.2,31,26.2,90.0,3.9,0.0,5.0,210.0,3.0,W ,0.0
1864,jak-ut,09-01-2022,27.3,31.9,29.3,79.0,0.0,7.3,5.0,300.0,2.0,W ,10.0
1865,jak-ut,09-01-2023,26.4,32,28.9,80.0,3.8,5.3,6.0,270.0,3.0,W ,7.0
1866,jak-ut,09-01-2024,26.8,32.7,29.4,80.0,8888,0,5.0,280.0,2.0,C ,5.0
1867,jak-ut,09-02-2021,24.4,30.5,27.4,86.0,14.8,4.8,6.0,310.0,3.0,NW,1.0
1868,jak-ut,09-02-2022,25.1,31.2,26.6,84.0,8.4,0.0,7.0,280.0,3.0,W ,7.0
1869,jak-ut,09-02-2023,25.4,30.4,27.0,79.0,0.3,2.1,9.0,240.0,4.0,W ,16.0
1870,jak-ut,09-02-2024,26.4,32.4,29.5,82.0,0,8.4,5.0,50.0,4.0,W ,10.0
1871,jak-ut,09-03-2021,25.4,31.2,27.3,83.0,0.2,4.1,4.0,300.0,1.0,C ,1.0
1872,jak-ut,09-03-2022,26.3,31.2,28.3,80.0,5,4.2,3.0,90.0,1.0,C ,18.0
1873,jak-ut,09-03-2023,24.2,30.4,27.0,87.0,15.6,2.2,6.0,360.0,1.0,C ,9.0
1874,jak-ut,09-03-2024,-,-,-,94.0,1.4,0.4,8.0,280.0,1.0,C ,17.0
1875,jak-ut,09-04-2021,26.7,31.8,29.4,84.0,0,8.6,5.0,350.0,2.0,W ,5.0
1876,jak-ut,09-04-2022,24.8,32.4,28.9,75.0,54,4.8,4.0,60.0,1.0,C ,20.0
1877,jak-ut,09-04-2023,27.2,32.2,29,80,0,9.1,5,280,3,W ,5.0
1878,jak-ut,09-04-2024,27.8,32.0,28.7,84.0,0,7,4.0,20.0,1.0,C ,48.0
1879,jak-ut,09-05-2021,24.6,32.6,28.2,86.0,54.8,6.3,4.0,50.0,2.0,NE,7.0
1880,jak-ut,09-05-2022,27.6,33.8,30.5,78.0,0,8.8,6.0,40.0,2.0,C ,28.0
1881,jak-ut,09-05-2023,23,33.8,30.7,76.0,-,6.3,5.0,40.0,2.0,C ,9.0
1882,jak-ut,09-05-2024,28.2,33.4,30.7,77.0,0,7.4,5.0,20.0,3.0,E ,36.0
1883,jak-ut,09-06-2021,27.7,32.6,29.6,76.0,0,7.5,4.0,30.0,2.0,SE,10.0
1884,jak-ut,09-06-2022,25.6,30.0,26.6,83.0,3,-,4.0,40.0,1.0,C ,20.0
1885,jak-ut,09-06-2023,26.8,33.6,29.8,74.0,0,6.9,5.0,50.0,2.0,E ,6.0
1886,jak-ut,09-06-2024,27.8,33.2,30.2,76.0,0,9.0,4.0,40.0,2.0,C ,13.0
1887,jak-ut,09-07-2021,26,32.1,29.4,72.0,0,2.5,5.0,30.0,3.0,SE,1.0
1888,jak-ut,09-07-2022,27.0,32.2,-,-,-,8.6,4.0,360.0,2.0,C ,23.0
1889,jak-ut,09-07-2023,26.0,33.4,28.9,78.0,0,3.0,8.0,20.0,4.0,N ,3.0
1890,jak-ut,09-07-2024,25.4,31.6,28.4,83,8888,8,5.0,100.0,2.0,E,8.0
1891,jak-ut,09-08-2021,26.9,32.6,29.6,74.0,0,8.6,5.0,90.0,3.0,E ,2.0
1892,jak-ut,09-08-2022,26.2,32.4,28.8,76.0,9.5,8.9,4.0,100.0,2.0,S ,12.0
1893,jak-ut,09-08-2023,26.6,32.9,29.0,75.0,0,8.6,7.0,70.0,4.0,E ,7.0
1894,jak-ut,09-08-2024,26.4,34.2,29.5,76.0,0.0,4.0,6.0,100.0,2.0,E,10.0
1895,jak-ut,09-09-2021,25.7,31.8,28.3,70.0,1.1,3.5,5.0,30.0,2.0,NE,3.0
1896,jak-ut,09-09-2022,25.2,30.0,26.2,90.0,1.5,0.0,5.0,60.0,2.0,C ,18.0
1897,jak-ut,09-09-2023,27.1,32.5,29.1,77.0,0,8.7,6.0,20.0,2.0,C ,5.0
1898,jak-ut,09-09-2024,28.0,32.9,29.1,78.0,0.0,8.0,5.0,350.0,2.0,C,4.0
1899,jak-ut,09-10-2021,26.8,33.4,29.9,70,0.0,8.8,4.0,50.0,2.0,NE,1.0
1900,jak-ut,09-10-2022,25.2,31.9,28.4,78.0,8888,3.4,3.0,100.0,2.0,C ,5.0
1901,jak-ut,09-10-2023,27.9,34.2,29.8,76.0,0,8.7,6.0,100.0,3.0,E ,4.0
1902,jak-ut,09-10-2024,28.5,33.7,30.0,76.0,0.0,6.4,5.0,40.0,2.0,C,9.0
1903,jak-ut,09-11-2021,25.2,32.0,29.3,81.0,0.0,5.9,4.0,350.0,2.0,NW,7.0
1904,jak-ut,09-11-2022,26,31.2,28.1,82.0,8888,0.9,4.0,260.0,1.0,W ,5.0
1905,jak-ut,09-11-2023,27.6,33.2,30.3,79.0,0,8,7.0,20.0,2.0,C ,2.0
1906,jak-ut,09-11-2024,28.0,33.8,30.0,76.0,0.0,8.0,6.0,100.0,2.0,C,6.0
1907,jak-ut,09-12-2021,25.2,31.3,28.1,82.0,18.6,9.6,5.0,290.0,2.0,W ,4.0
1908,jak-ut,09-12-2022,25.6,30.4,27.3,85.0,3.9,2.1,8.0,270.0,2.0,C ,7.0
1909,jak-ut,09-12-2023,27.0,31.8,29.2,84.0,0,5.9,4.0,40.0,1.0,C ,2.0
1910,jak-ut,09-12-2024,26.0,29.6,26.3,94.0,2.5,3.5,4.0,250.0,1.0,C,4.0
1911,jak-ut,10-01-2021,24.8,29.9,27.0,86.0,31.5,4.0,7.0,310.0,3.0,W ,1.0
1912,jak-ut,10-01-2022,27.2,31.2,28.2,81.0,0.0,5.4,7.0,280.0,3.0,NW,18.0
1913,jak-ut,10-01-2023,26.8,33.2,29.6,74.0,0,8.4,6.0,270.0,3.0,W ,9.0
1914,jak-ut,10-01-2024,27.2,33.0,29.5,79.0,0,7.5,5.0,260.0,3.0,W ,1.0
1915,jak-ut,10-02-2021,25.4,30.5,27.5,86.0,2,4.3,7.0,300.0,3.0,W ,3.0
1916,jak-ut,10-02-2022,25.0,30.8,27.5,78.0,3.5,6.5,7.0,270.0,3.0,W ,5.0
1917,jak-ut,10-02-2023,24,31.8,28.3,79.0,10.0,3.0,6.0,280.0,2.0,W ,8.0
1918,jak-ut,10-02-2024,25.8,31.6,28.8,84.0,18,7.3,5.0,300.0,2.0,C ,12.0
1919,jak-ut,10-03-2021,25.4,30.8,27.6,84.0,8.8,5.5,8.0,300.0,2.0,N ,6.0
1920,jak-ut,10-03-2022,26,32,28.4,79.0,0,2.7,4.0,20.0,1.0,C ,21.0
1921,jak-ut,10-03-2023,24.4,31.6,28.3,85.0,6.5,7.6,6.0,330.0,2.0,C ,12.0
1922,jak-ut,10-03-2024,23.8,30.6,28.1,88.0,43.1,0.0,5.0,320.0,2.0,C ,23.0
1923,jak-ut,10-04-2021,24.6,31.6,27.6,88.0,3.2,9.1,4.0,340.0,2.0,C ,9.0
1924,jak-ut,10-04-2022,26.4,32.6,29.3,76.0,0,7.6,3.0,60.0,1.0,C ,5.0
1925,jak-ut,10-04-2023,27.2,32.4,28.8,78,0,6.6,6,280,4,W ,21.0
1926,jak-ut,10-04-2024,26.8,33.0,29.2,81.0,9,1.4,4.0,120.0,1.0,C ,36.0
1927,jak-ut,10-05-2021,25.4,33.4,29.5,80.0,18.5,7.3,6.0,50.0,3.0,SE,4.0
1928,jak-ut,10-05-2022,-,34.0,30.2,78.0,8888,4.1,5.0,80.0,2.0,NE,22.0
1929,jak-ut,10-05-2023,27.4,34.2,30.3,80.0,0,6.4,6.0,50.0,3.0,SE,9.0
1930,jak-ut,10-05-2024,27.8,34.4,31.1,78.0,0,8.8,5.0,60.0,3.0,E ,57.0
1931,jak-ut,10-06-2021,27.6,32.4,29.5,76.0,0,7.4,6.0,40.0,2.0,C ,9.0
1932,jak-ut,10-06-2022,24.8,34.0,28.5,78.0,5.2,1.4,5.0,70.0,2.0,NE,11.0
1933,jak-ut,10-06-2023,27.2,34.0,29.6,77.0,-,9.0,5.0,40.0,2.0,C ,4.0
1934,jak-ut,10-06-2024,27.8,33.2,30.6,76.0,0,7.3,5.0,10.0,3.0,E ,20.0
1935,jak-ut,10-07-2021,27.5,32.6,29.5,74.0,0,8.9,6.0,110.0,4.0,SE,2.0
1937,jak-ut,10-07-2022,25.8,33.4,28.6,73,-,7.9,5.0,130.0,3.0,SE,17.0
1938,jak-ut,10-07-2023,26.1,33.4,29.3,79.0,0,6.5,8.0,20.0,4.0,N ,5.0
1939,jak-ut,10-07-2024,26,33.0,29.1,77,0,8,5.0,100.0,2.0,C,17.0
1940,jak-ut,10-08-2021,-,30.4,27.1,84.0,58.7,10.1,4.0,40.0,2.0,C ,2.0
1941,jak-ut,10-08-2022,26.4,33.6,29.3,76.0,0,8.7,6.0,350.0,2.0,C ,15.0
1942,jak-ut,10-08-2023,26.6,32.8,28.5,78.0,0,9.0,6.0,140.0,2.0,NE,5.0
1943,jak-ut,10-08-2024,26.6,33.2,29.6,77.0,0.0,8.0,5.0,40.0,2.0,NE,11.0
1944,jak-ut,10-09-2021,25.7,33.1,29.0,66.0,-,7.6,4.0,300.0,2.0,S ,2.0
1945,jak-ut,10-09-2022,24.4,30.2,26.8,86.0,34.6,2.0,3.0,80.0,1.0,C ,13.0
1946,jak-ut,10-09-2023,26.6,32.5,28.9,71.0,0,8.2,6.0,10.0,2.0,N ,6.0
1947,jak-ut,10-09-2024,27.0,31.6,28.3,82.0,8888.0,8.0,4.0,50.0,2.0,S,9.0
1948,jak-ut,10-10-2021,26.9,33.4,30.2,72,0.0,8.2,5.0,320.0,2.0,C ,4.0
1949,jak-ut,10-10-2022,26.1,30.6,28.0,81.0,0,3.6,4.0,120.0,1.0,C ,13.0
1950,jak-ut,10-10-2023,28.4,34.2,30.5,77.0,0,7.9,6.0,40.0,3.0,E ,4.0
1951,jak-ut,10-10-2024,28.5,33.8,30.8,76.0,0.0,8.0,4.0,40.0,2.0,SE,5.0
1952,jak-ut,10-11-2021,26.0,32.9,28.5,74.0,0.2,8.2,5.0,260.0,2.0,W ,6.0
1953,jak-ut,10-11-2022,26.2,30.2,27.7,85.0,0.5,0.2,6.0,290.0,2.0,C ,10.0
1954,jak-ut,10-11-2023,27.8,33.8,29.6,82.0,0,8,6.0,150.0,2.0,C ,0.0
1955,jak-ut,10-11-2024,27.6,33.8,29.7,76.0,0.0,7.1,7.0,30.0,2.0,C,4.0
1956,jak-ut,10-12-2021,25.8,31.4,28.4,80.0,8888.0,2.6,5.0,340.0,2.0,N ,10.0
1957,jak-ut,10-12-2022,24.6,32.2,27.4,85.0,7.2,3.8,5.0,30.0,2.0,W ,12.0
1958,jak-ut,10-12-2023,27.0,31.2,29.1,85.0,0,0.6,4.0,50.0,2.0,C ,4.0
1959,jak-ut,10-12-2024,24.6,30.6,28.1,81.0,26.4,0.0,6.0,260.0,3.0,W,10.0
1960,jak-ut,11-01-2021,24.8,30.8,27.9,82.0,0,0.2,6.0,300.0,3.0,W ,0.0
1961,jak-ut,11-01-2022,24.6,31.7,27.1,84.0,43.9,2.8,5.0,310.0,3.0,NW,9.0
1962,jak-ut,11-01-2023,26.4,31,28.3,77.0,-,4.8,4.0,270.0,1.0,C ,4.0
1963,jak-ut,11-01-2024,27.2,32.6,28.1,84.0,0,6.5,5.0,310.0,2.0,W ,4.0
1964,jak-ut,11-02-2021,25.8,31.0,27.5,84.0,0.1,1.3,7.0,280.0,2.0,W ,1.0
1965,jak-ut,11-02-2022,25.2,31.2,28.3,78.0,0.0,0.3,6.0,320.0,2.0,C ,12.0
1966,jak-ut,11-02-2023,26,30.0,27.9,85.0,4.9,7.5,5.0,270.0,3.0,W ,14.0
1967,jak-ut,11-02-2024,26.2,31.8,29,82.0,33.8,4.5,5.0,320.0,2.0,NW,6.0
1968,jak-ut,11-03-2021,23.2,30.3,26.0,85.0,28,5.1,5.0,290.0,2.0,C ,4.0
1969,jak-ut,11-03-2022,24.6,31.2,28.6,74.0,-,7,7.0,330.0,3.0,W ,13.0
1970,jak-ut,11-03-2023,-,31.8,28.4,84.0,-,9.2,4.0,340.0,1.0,C ,9.0
1971,jak-ut,11-03-2024,26,29.2,28.4,86.0,9.5,0.6,6.0,300.0,4.0,NW,19.0
1972,jak-ut,11-04-2021,25.2,32.4,28.7,84.0,0,3.9,4.0,160.0,2.0,S ,3.0
1973,jak-ut,11-04-2022,26.6,33,29.1,77.0,0,8.6,7.0,170.0,1.0,C ,22.0
1974,jak-ut,11-04-2023,25.4,31.7,28.9,78,2,5.6,10,260,6,W ,13.0
1975,jak-ut,11-04-2024,26.8,33.0,29.3,84.0,-,6.6,5.0,110.0,1.0,C ,41.0
1976,jak-ut,11-05-2021,27.2,34.6,30.1,80.0,-,9.2,5.0,80.0,3.0,SE,8.0
1977,jak-ut,11-05-2022,-,32.0,28.6,84.0,2.5,6.9,5.0,270.0,2.0,NW,22.0
1978,jak-ut,11-05-2023,28.6,31.8,29.4,78.0,0,6.1,9.0,100.0,5.0,E ,12.0
1979,jak-ut,11-05-2024,28,34.4,31.2,77.0,-,8.9,5.0,60.0,3.0,E ,50.0
